,0
11666,"('sometime this summer', 0)"
11667,"('friends any books', 0)"
11668,"('any books i', 0)"
11669,"('books i just', 0)"
11670,"('it was lol', 0)"
11671,"('was lol it', 0)"
11672,"('lol it was', 0)"
11673,"('july tbr ãƒãœãœãƒ', 0)"
11674,"('the atlas six', 0)"
11675,"('can somebody recommend', 0)"
11676,"('more books ðÿðÿ', 0)"
11677,"('âœ the song', 0)"
11678,"('achilles a reading', 0)"
11679,"('reading thread âœ', 0)"
11680,"('contain lots of', 0)"
11681,"('lots of spoiler', 0)"
11682,"('this is giving', 0)"
11683,"('i donât appreciate', 0)"
11684,"('donât appreciate it', 0)"
11685,"('appreciate it ðÿ', 0)"
11686,"('it ðÿ httpstcoimmdxqho', 0)"
11687,"('achilles or smth', 0)"
11688,"('sadsparkii i was', 0)"
11689,"('iliad fan was', 0)"
11690,"('fan was much', 0)"
11691,"('was much more', 0)"
11692,"('the gods themselves', 0)"
11693,"('gods themselves but', 0)"
11694,"('themselves but reading', 0)"
11695,"('of my feelings', 0)"
11696,"('the most iâve', 0)"
11697,"('most iâve ever', 0)"
11698,"('iâve ever cried', 0)"
11699,"('of a bookðÿðÿ', 0)"
11700,"('any recos with', 0)"
11701,"('adam silvera they', 0)"
11702,"('silvera they both', 0)"
11703,"('the end more', 0)"
11704,"('end more happy', 0)"
11705,"('happy than not', 0)"
11706,"('than not what', 0)"
11707,"('not what if', 0)"
11708,"('if its us', 0)"
11709,"('its us the', 0)"
11710,"('us the lovely', 0)"
11711,"('the lovely bones', 0)"
11712,"('lovely bones twisted', 0)"
11713,"('bones twisted by', 0)"
11714,"('by andrew kaufman', 0)"
11715,"('andrew kaufman six', 0)"
11716,"('kaufman six of', 0)"
11717,"('crows the song', 0)"
11718,"('of favorite quotes', 0)"
11719,"('lately ive really', 0)"
11720,"('ive really been', 0)"
11721,"('of achilles though', 0)"
11722,"('achilles though the', 0)"
11723,"('though the quotes', 0)"
11724,"('are just amazing', 0)"
11725,"('âhe is half', 0)"
11726,"('the poets sayâž', 0)"
11727,"('and i didnt', 0)"
11728,"('i didnt cry', 0)"
11729,"('didnt cry what', 0)"
11730,"('cry what does', 0)"
11731,"('say about me', 0)"
11732,"('achilles recommend ðÿº', 0)"
11733,"('achilles the raven', 0)"
11734,"('the raven boys', 0)"
11735,"('raven boys we', 0)"
11736,"('boys we were', 0)"
11737,"('we were lord', 0)"
11738,"('were lord six', 0)"
11739,"('lord six of', 0)"
11740,"('of crows counting', 0)"
11741,"('crows counting down', 0)"
11742,"('down with you', 0)"
11743,"('with you cemetery', 0)"
11744,"('you cemetery boys', 0)"
11745,"('riverroad itâs the', 0)"
11746,"('itâs the song', 0)"
11747,"('of achilles something', 0)"
11748,"('achilles something to', 0)"
11749,"('talk about the', 0)"
11750,"('about the vegetarian', 0)"
11751,"('of achilles ðÿÿ', 0)"
11752,"('goodreads ive read', 0)"
11753,"('ive read both', 0)"
11754,"('of them and', 0)"
11755,"('them and another', 0)"
11756,"('by madeline didnt', 0)"
11757,"('madeline didnt like', 0)"
11758,"('didnt like it', 0)"
11759,"('like it much', 0)"
11760,"('it much the', 0)"
11761,"('much the song', 0)"
11762,"('her best work', 0)"
11763,"('achilles a beautiful', 0)"
11764,"('okay so i', 0)"
11765,"('started with âœthe', 0)"
11766,"('with âœthe song', 0)"
11767,"('achillesâ and iâm', 0)"
11768,"('pages in this', 0)"
11769,"('in this book', 0)"
11770,"('fucking good httpstcopaxcggroii', 0)"
11771,"('in greek tragedy', 0)"
11772,"('to prevent myself', 0)"
11773,"('acotar series iâm', 0)"
11774,"('series iâm going', 0)"
11775,"('every time someone', 0)"
11776,"('phone in half', 0)"
11777,"('i just bought', 0)"
11778,"('for only iâm', 0)"
11779,"('only iâm finally', 0)"
11780,"('iâm finally gon', 0)"
11781,"('finally gon na', 0)"
11782,"('the hype httpstcopclcujiqm', 0)"
11783,"('embasays iâve seen', 0)"
11784,"('iâve seen the', 0)"
11785,"('of achilles ab', 0)"
11786,"('two days what', 0)"
11787,"('days what a', 0)"
11788,"('a marvelous retelling', 0)"
11789,"('marvelous retelling every', 0)"
11790,"('retelling every page', 0)"
11791,"('a poetic gift', 0)"
11792,"('poetic gift thank', 0)"
11793,"('gift thank you', 0)"
11794,"('for your toil', 0)"
11795,"('of achilles rumor', 0)"
11796,"('achilles rumor has', 0)"
11797,"('pain but im', 0)"
11798,"('but im here', 0)"
11799,"('im here for', 0)"
11800,"('here for it', 0)"
11801,"('evelyn hugo they', 0)"
11802,"('hugo they both', 0)"
11803,"('of achilles radio', 0)"
11804,"('achilles radio silence', 0)"
11805,"('radio silence minorside', 0)"
11806,"('silence minorside character', 0)"
11807,"('minorside character lgbt', 0)"
11808,"('is a goto', 0)"
11809,"('a goto rec', 0)"
11810,"('goto rec and', 0)"
11811,"('late marc spitz', 0)"
11812,"('my favs iâve', 0)"
11813,"('favs iâve read', 0)"
11814,"('iâve read this', 0)"
11815,"('achilles the husbands', 0)"
11816,"('evelyn hugo circe', 0)"
11817,"('hugo circe the', 0)"
11818,"('circe the invisible', 0)"
11819,"('off the song', 0)"
11820,"('achilles is overhyped', 0)"
11821,"('of achilles httpstcorlxihlmx', 0)"
11822,"('song of achillesââðÿž', 0)"
11823,"('of achillesââðÿž ðÿžðÿžðÿžðÿžðÿž', 0)"
11824,"('yall i got', 0)"
11825,"('mehakhan the song', 0)"
11826,"('achilles iâm crying', 0)"
11827,"('iâm crying the', 0)"
11828,"('crying the ending', 0)"
11829,"('hello iâm not', 0)"
11830,"('iâm not new', 0)"
11831,"('am to booktwt', 0)"
11832,"('to booktwt and', 0)"
11833,"('booktwt and iâd', 0)"
11834,"('and iâd like', 0)"
11835,"('iâd like new', 0)"
11836,"('new moots lt', 0)"
11837,"('moots lt my', 0)"
11838,"('lt my favs', 0)"
11839,"('my favs are', 0)"
11840,"('i have come', 0)"
11841,"('of achilles immediately', 0)"
11842,"('looks like im', 0)"
11843,"('like im gon', 0)"
11844,"('gon na be', 0)"
11845,"('na be reading', 0)"
11846,"('be reading tbdate', 0)"
11847,"('reading tbdate i', 0)"
11848,"('tbdate i dont', 0)"
11849,"('dont know if', 0)"
11850,"('much tragedy hj', 0)"
11851,"('of crows in', 0)"
11852,"('crows in deeper', 0)"
11853,"('in deeper waters', 0)"
11854,"('deeper waters one', 0)"
11855,"('waters one last', 0)"
11856,"('last stop the', 0)"
11857,"('stop the song', 0)"
11858,"('achilles all for', 0)"
11859,"('for the game', 0)"
11860,"('of achilles aristotle', 0)"
11861,"('achilles aristotle and', 0)"
11862,"('the universe the', 0)"
11863,"('universe the midnight', 0)"
11864,"('midnight library if', 0)"
11865,"('library if you', 0)"
11866,"('make god laugh', 0)"
11867,"('god laugh the', 0)"
11868,"('laugh the girl', 0)"
11869,"('the louding voice', 0)"
11870,"('louding voice the', 0)"
11871,"('voice the invisible', 0)"
11872,"('have recommended lately', 0)"
11873,"('achilles this afternoon', 0)"
11874,"('findmemolly the song', 0)"
11875,"('shit so good', 0)"
11876,"('good itâs a', 0)"
11877,"('iliad and itâs', 0)"
11878,"('itâs so wellwritten', 0)"
11879,"('so wellwritten i', 0)"
11880,"('wellwritten i literally', 0)"
11881,"('tattooed on me', 0)"
11882,"('on me the', 0)"
11883,"('me the pacing', 0)"
11884,"('over like years', 0)"
11885,"('like years this', 0)"
11886,"('years this book', 0)"
11887,"('so good luck', 0)"
11888,"('achilles again httpstcoranulunfrq', 0)"
11889,"('i accidentally read', 0)"
11890,"('and the husbands', 0)"
11891,"('husbands of evylyn', 0)"
11892,"('current mental state', 0)"
11893,"('i wish i', 0)"
11894,"('to november th', 0)"
11895,"('november th and', 0)"
11896,"('th and listen', 0)"
11897,"('first time again', 0)"
11898,"('sound so interesting', 0)"
11899,"('so interesting iâve', 0)"
11900,"('interesting iâve been', 0)"
11901,"('iâve been wanting', 0)"
11902,"('my media consumption', 0)"
11903,"('next few days', 0)"
11904,"('a watch young', 0)"
11905,"('b rewatch we', 0)"
11906,"('who we are', 0)"
11907,"('c rewatch booksmart', 0)"
11908,"('rewatch booksmart again', 0)"
11909,"('d attempt to', 0)"
11910,"('which will come', 0)"
11911,"('come first lol', 0)"
11912,"('por fin me', 0)"
11913,"('literally never recover', 0)"
11914,"('madeline miller httpstcozppzbmvaom', 0)"
11915,"('few days if', 0)"
11916,"('days if when', 0)"
11917,"('if when you', 0)"
11918,"('when you see', 0)"
11919,"('the tl mind', 0)"
11920,"('tl mind your', 0)"
11921,"('own business lt', 0)"
11922,"('recommend omf itâs', 0)"
11923,"('omf itâs so', 0)"
11924,"('giving a fck', 0)"
11925,"('chef by ferris', 0)"
11926,"('by bird lamott', 0)"
11927,"('impro by johnstone', 0)"
11928,"('the creative habit', 0)"
11929,"('by twyla tharp', 0)"
11930,"('whatâs up with', 0)"
11931,"('gay books amp', 0)"
11932,"('books amp having', 0)"
11933,"('amp having one', 0)"
11934,"('i barely like', 0)"
11935,"('barely like ari', 0)"
11936,"('like ari in', 0)"
11937,"('in aristotle amp', 0)"
11938,"('amp dante annoying', 0)"
11939,"('half the time', 0)"
11940,"('time in song', 0)"
11941,"('acting ridiculous amp', 0)"
11942,"('ridiculous amp childish', 0)"
11943,"('amp childish during', 0)"
11944,"('during the war', 0)"
11945,"('cptstarkrogers im really', 0)"
11946,"('im really in', 0)"
11947,"('with this cover', 0)"
11948,"('this cover i', 0)"
11949,"('cover i think', 0)"
11950,"('i think thats', 0)"
11951,"('think thats one', 0)"
11952,"('thats one of', 0)"
11953,"('of them ðÿš', 0)"
11954,"('youve finished song', 0)"
11955,"('achilles so whats', 0)"
11956,"('so whats next', 0)"
11957,"('âœin the darkness', 0)"
11958,"('the darkness two', 0)"
11959,"('darkness two shadows', 0)"
11960,"('two shadows reaching', 0)"
11961,"('shadows reaching through', 0)"
11962,"('through the hopeless', 0)"
11963,"('the hopeless heavy', 0)"
11964,"('hopeless heavy dusk', 0)"
11965,"('heavy dusk their', 0)"
11966,"('dusk their hands', 0)"
11967,"('their hands meet', 0)"
11968,"('hands meet and', 0)"
11969,"('meet and light', 0)"
11970,"('out the sunâ', 0)"
11971,"('achilles hahahahahaha ðÿðÿðÿðÿðÿ', 0)"
11972,"('grv envie deire', 0)"
11973,"('halfway done with', 0)"
11974,"('and iâm scared', 0)"
11975,"('miller on audible', 0)"
11976,"('on audible httpstcoozeorkj', 0)"
11977,"('audible httpstcoozeorkj i', 0)"
11978,"('httpstcoozeorkj i hope', 0)"
11979,"('audible player httpstcodmsrbupsr', 0)"
11980,"('truly surprised that', 0)"
11981,"('that there isnât', 0)"
11982,"('there isnât a', 0)"
11983,"('isnât a song', 0)"
11984,"('audiobook given itâs', 0)"
11985,"('given itâs continued', 0)"
11986,"('itâs continued popularity', 0)"
11987,"('continued popularity especially', 0)"
11988,"('popularity especially with', 0)"
11989,"('the tiktok generation', 0)"
11990,"('madeline miller httpstcojjzfrydp', 0)"
11991,"('similar books xx', 0)"
11992,"('i think iâm', 0)"
11993,"('think iâm gna', 0)"
11994,"('iâm gna start', 0)"
11995,"('achilles today aaaaa', 0)"
11996,"('ryujink the song', 0)"
11997,"('i was gon', 0)"
11998,"('was gon na', 0)"
11999,"('on ice again', 0)"
12000,"('ice again okay', 0)"
12001,"('god my heart', 0)"
12002,"('ill be doing', 0)"
12003,"('my day affectionately', 0)"
12004,"('which playlist are', 0)"
12005,"('guys streaming tonight', 0)"
12006,"('streaming tonight iâm', 0)"
12007,"('tonight iâm playing', 0)"
12008,"('iâm playing this', 0)"
12009,"('has anyone here', 0)"
12010,"('of achilles tell', 0)"
12011,"('achilles tell me', 0)"
12012,"('achilles and spoilers', 0)"
12013,"('ik achillespatroclusâ deaths', 0)"
12014,"('achillespatroclusâ deaths is', 0)"
12015,"('book is but', 0)"
12016,"('is but the', 0)"
12017,"('my heart shattered', 0)"
12018,"('my eyes are', 0)"
12019,"('of my tears', 0)"
12020,"('the wrong bookðÿðÿ', 0)"
12021,"('wrong bookðÿðÿ i', 0)"
12022,"('bookðÿðÿ i ordered', 0)"
12023,"('instead im suing', 0)"
12024,"('how water ascearth', 0)"
12025,"('water ascearth desc', 0)"
12026,"('ascearth desc individuals', 0)"
12027,"('i bought itâââ', 0)"
12028,"('bought itâââ and', 0)"
12029,"('itâââ and i', 0)"
12030,"('female authors see', 0)"
12031,"('authors see also', 0)"
12032,"('see also the', 0)"
12033,"('still got ta', 0)"
12034,"('got ta get', 0)"
12035,"('ta get my', 0)"
12036,"('e leggete the', 0)"
12037,"('build a home', 0)"
12038,"('a home ok', 0)"
12039,"('home ok basta', 0)"
12040,"('finito adesso vado', 0)"
12041,"('of all time', 0)"
12042,"('you dont need', 0)"
12043,"('dont need a', 0)"
12044,"('need a therapist', 0)"
12045,"('a therapist youre', 0)"
12046,"('therapist youre just', 0)"
12047,"('youre just dramatic', 0)"
12048,"('achilles is that', 0)"
12049,"('a reason httpstcowusholbx', 0)"
12050,"('achilles literally dont', 0)"
12051,"('literally dont know', 0)"
12052,"('dont know how', 0)"
12053,"('to feel rn', 0)"
12054,"('of the rings', 0)"
12055,"('i also have', 0)"
12056,"('so good wtf', 0)"
12057,"('firyphh i reread', 0)"
12058,"('only personality trait', 0)"
12059,"('achilles worth it', 0)"
12060,"('worth it i', 0)"
12061,"('i should lmao', 0)"
12062,"('hot people have', 0)"
12063,"('i love chiron', 0)"
12064,"('so much ðÿºðÿ', 0)"
12065,"('also to anyone', 0)"
12066,"('achilles amp bear', 0)"
12067,"('amp bear with', 0)"
12068,"('bear with me', 0)"
12069,"('with me yes', 0)"
12070,"('me yes sirius', 0)"
12071,"('yes sirius the', 0)"
12072,"('sirius the centaur', 0)"
12073,"('the centaur i', 0)"
12074,"('centaur i mentioned', 0)"
12075,"('i mentioned jongins', 0)"
12076,"('mentioned jongins teacher', 0)"
12077,"('jongins teacher as', 0)"
12078,"('a baby familiar', 0)"
12079,"('baby familiar was', 0)"
12080,"('familiar was directly', 0)"
12081,"('was directly amp', 0)"
12082,"('directly amp shamelessly', 0)"
12083,"('amp shamelessly inspired', 0)"
12084,"('inspired of chiron', 0)"
12085,"('of chiron ðÿš', 0)"
12086,"('booktwt and im', 0)"
12087,"('for mutuals lt', 0)"
12088,"('shadowhunter chronicles tda', 0)"
12089,"('paper and fire', 0)"
12090,"('city of brass', 0)"
12091,"('the poets sayâœ', 0)"
12092,"('poets sayâœ the', 0)"
12093,"('sayâœ the song', 0)"
12094,"('magnusonnoah song of', 0)"
12095,"('of the achilles', 0)"
12096,"('ââthe song of', 0)"
12097,"('song of achillesââ', 0)"
12098,"('of achillesââ i', 0)"
12099,"('achillesââ i canât', 0)"
12100,"('i canât stop', 0)"
12101,"('canât stop thinking', 0)"
12102,"('im obsessed httpstcocdgazmo', 0)"
12103,"('taking a break', 0)"
12104,"('of achilles httpstcowhpwzzjxb', 0)"
12105,"('i been busy', 0)"
12106,"('been busy i', 0)"
12107,"('busy i also', 0)"
12108,"('this to end', 0)"
12109,"('to end im', 0)"
12110,"('end im not', 0)"
12111,"('yet to come', 0)"
12112,"('madeline miller httpstcoytqqeybwp', 0)"
12113,"('great book wtf', 0)"
12114,"('tcklqndo red white', 0)"
12115,"('royal blue a', 0)"
12116,"('blue a thousand', 0)"
12117,"('thousand splendid suns', 0)"
12118,"('splendid suns gadfly', 0)"
12119,"('suns gadfly the', 0)"
12120,"('gadfly the name', 0)"
12121,"('of the rose', 0)"
12122,"('the rose a', 0)"
12123,"('rose a study', 0)"
12124,"('study in scarlet', 0)"
12125,"('in scarlet and', 0)"
12126,"('scarlet and then', 0)"
12127,"('there were noneemma', 0)"
12128,"('were noneemma the', 0)"
12129,"('noneemma the song', 0)"
12130,"('of achilles villette', 0)"
12131,"('achilles villette the', 0)"
12132,"('villette the master', 0)"
12133,"('master and margarita', 0)"
12134,"('and margarita mrs', 0)"
12135,"('margarita mrs dalloway', 0)"
12136,"('ive tried to', 0)"
12137,"('as i could', 0)"
12138,"('i could hope', 0)"
12139,"('could hope they', 0)"
12140,"('can be usefulðÿ', 0)"
12141,"('âï six of', 0)"
12142,"('âï the gilded', 0)"
12143,"('âï the poppy', 0)"
12144,"('âï if we', 0)"
12145,"('âï the song', 0)"
12146,"('âï the raven', 0)"
12147,"('darcysnina but im', 0)"
12148,"('but im reading', 0)"
12149,"('name chanel miller', 0)"
12150,"('unnatural causes richard', 0)"
12151,"('causes richard shepherd', 0)"
12152,"('lyounh well i', 0)"
12153,"('sum for you', 0)"
12154,"('ich bin circe', 0)"
12155,"('at least i', 0)"
12156,"('thing right unfollowed', 0)"
12157,"('right unfollowed the', 0)"
12158,"('unfollowed the song', 0)"
12159,"('ano pede mo', 0)"
12160,"('na book mare', 0)"
12161,"('book mare â', 0)"
12162,"('mare â ayon', 0)"
12163,"('â ayon evelyn', 0)"
12164,"('ayon evelyn hugo', 0)"
12165,"('evelyn hugo the', 0)"
12166,"('hugo the song', 0)"
12167,"('achilles a little', 0)"
12168,"('little life these', 0)"
12169,"('life these are', 0)"
12170,"('favorites dinnn httpstcoynvcwiq', 0)"
12171,"('anyone read it', 0)"
12172,"('read it iâm', 0)"
12173,"('it iâm on', 0)"
12174,"('iâm on chapter', 0)"
12175,"('chapter now ðÿ', 0)"
12176,"('achilles i might', 0)"
12177,"('i might die', 0)"
12178,"('might die i', 0)"
12179,"('die i might', 0)"
12180,"('might actually die', 0)"
12181,"('went to coles', 0)"
12182,"('books called âœpopular', 0)"
12183,"('called âœpopular on', 0)"
12184,"('âœpopular on booktokâ', 0)"
12185,"('on booktokâ things', 0)"
12186,"('booktokâ things like', 0)"
12187,"('things like red', 0)"
12188,"('like red white', 0)"
12189,"('of achilles etc', 0)"
12190,"('achilles etc basically', 0)"
12191,"('etc basically stuff', 0)"
12192,"('about for years', 0)"
12193,"('for years whereâs', 0)"
12194,"('years whereâs our', 0)"
12195,"('whereâs our shelf', 0)"
12196,"('our shelf httpstcoccwnmzzgm', 0)"
12197,"('booktok keeps recommending', 0)"
12198,"('achilles is it', 0)"
12199,"('is so interesting', 0)"
12200,"('sunflwrlous i havent', 0)"
12201,"('havent read most', 0)"
12202,"('of evelyn husbands', 0)"
12203,"('in our stars', 0)"
12204,"('of achilles then', 0)"
12205,"('achilles then what', 0)"
12206,"('giftedtawk voraciously readingâ', 0)"
12207,"('voraciously readingâ so', 0)"
12208,"('readingâ so far', 0)"
12209,"('so far the', 0)"
12210,"('far the outliers', 0)"
12211,"('the outliers the', 0)"
12212,"('outliers the house', 0)"
12213,"('the cerulean sea', 0)"
12214,"('cerulean sea song', 0)"
12215,"('sea song of', 0)"
12216,"('of achilles greenlights', 0)"
12217,"('achilles greenlights the', 0)"
12218,"('greenlights the girls', 0)"
12219,"('of stilt house', 0)"
12220,"('stilt house husbands', 0)"
12221,"('house husbands of', 0)"
12222,"('working onwillie nelson', 0)"
12223,"('onwillie nelson letters', 0)"
12224,"('nelson letters to', 0)"
12225,"('letters to america', 0)"
12226,"('to america god', 0)"
12227,"('america god shot', 0)"
12228,"('god shot the', 0)"
12229,"('shot the midnight', 0)"
12230,"('midnight library amp', 0)"
12231,"('library amp percy', 0)"
12232,"('amp percy jackson', 0)"
12233,"('with my son', 0)"
